zip,county,state,lat,lng
61459,McDonough,IL,40.50497,-90.41453
61460,Henderson,IL,40.72159,-90.82774
61462,Warren,IL,40.91014,-90.65176
61462,Henderson,IL,40.91014,-90.65176
61465,Mercer,IL,41.20618,-90.46744
61465,Henry,IL,41.20618,-90.46744
61466,Mercer,IL,41.11103,-90.48222
61467,Knox,IL,41.07115,-90.24338
61468,Henry,IL,41.2565,-90.38751
61469,Henderson,IL,40.96262,-90.91066
61470,McDonough,IL,40.60613,-90.50623
61471,Henderson,IL,40.69583,-90.82507
61472,Knox,IL,41.10327,-90.38345
61472,Mercer,IL,41.10327,-90.38345
61473,Warren,IL,40.70914,-90.64975
61474,Knox,IL,40.73419,-90.39724
61474,Warren,IL,40.73419,-90.39724
61474,Fulton,IL,40.73419,-90.39724
61475,McDonough,IL,40.5969,-90.7527
61475,Warren,IL,40.5969,-90.7527
61475,Henderson,IL,40.5969,-90.7527
61476,Mercer,IL,41.09191,-90.83259
61476,Henderson,IL,41.09191,-90.83259
61477,Fulton,IL,40.4945,-90.31402
61478,Warren,IL,40.75633,-90.76035
61478,Henderson,IL,40.75633,-90.76035
61479,Marshall,IL,41.00192,-89.63939
61479,Stark,IL,41.00192,-89.63939
61480,Henderson,IL,40.72323,-90.91827
61482,Fulton,IL,40.39362,-90.40766
61482,McDonough,IL,40.39362,-90.40766
61483,Stark,IL,41.08157,-89.87186
61484,Fulton,IL,40.29696,-90.44153
61484,McDonough,IL,40.29696,-90.44153
61484,Schuyler,IL,40.29696,-90.44153
61485,Knox,IL,41.01677,-90.09764
61486,Mercer,IL,41.19609,-90.57614
61488,Knox,IL,41.03004,-90.32071
61489,Knox,IL,40.93462,-90.02664
61489,Peoria,IL,40.93462,-90.02664
61490,Henry,IL,41.18263,-90.26518
61490,Knox,IL,41.18263,-90.26518
61491,Stark,IL,41.05982,-89.72525
61491,Marshall,IL,41.05982,-89.72525
61501,Fulton,IL,40.22797,-90.31233
61516,Woodford,IL,40.85555,-89.13197
61517,Peoria,IL,40.823,-89.85155
61519,Fulton,IL,40.46463,-90.09309
61520,Fulton,IL,40.54197,-90.02156
61523,Peoria,IL,40.91751,-89.53562
61523,Marshall,IL,40.91751,-89.53562
61523,Woodford,IL,40.91751,-89.53562
61524,Fulton,IL,40.49125,-90.03468
61525,Peoria,IL,40.84776,-89.67047
61526,Peoria,IL,40.92899,-89.62599
61526,Marshall,IL,40.92899,-89.62599
61528,Peoria,IL,40.7757,-89.7227
61529,Peoria,IL,40.7809,-89.93673
61529,Knox,IL,40.7809,-89.93673
61530,Woodford,IL,40.71146,-89.26287
61530,Tazewell,IL,40.71146,-89.26287
61531,Fulton,IL,40.68291,-90.03482
61531,Knox,IL,40.68291,-90.03482
61531,Peoria,IL,40.68291,-90.03482
61532,Mason,IL,40.34851,-89.80692
61533,Peoria,IL,40.58736,-89.84029
61533,Fulton,IL,40.58736,-89.84029
61533,Tazewell,IL,40.58736,-89.84029
61534,Tazewell,IL,40.41499,-89.66464
61535,Tazewell,IL,40.58578,-89.52316
61536,Peoria,IL,40.69051,-89.78688
61537,Marshall,IL,41.11607,-89.47035
61537,Bureau,IL,41.11607,-89.47035
61539,Peoria,IL,40.55375,-89.77561
61539,Tazewell,IL,40.55375,-89.77561
61540,Marshall,IL,41.01856,-89.36867
61541,Marshall,IL,40.98039,-89.23497
61542,Fulton,IL,40.38487,-90.13402
61543,Fulton,IL,40.42213,-89.96842
61544,Fulton,IL,40.69753,-90.24273
61544,Knox,IL,40.69753,-90.24273
61545,Woodford,IL,40.86837,-89.35253
61546,Tazewell,IL,40.45212,-89.80172
61546,Mason,IL,40.45212,-89.80172
61547,Peoria,IL,40.60962,-89.73847
61547,Tazewell,IL,40.60962,-89.73847
61548,Woodford,IL,40.80887,-89.41311
61550,Tazewell,IL,40.61054,-89.44049
61552,Peoria,IL,40.82133,-89.56496
61553,Fulton,IL,40.62136,-90.02686
61554,Tazewell,IL,40.54441,-89.62181
61559,Peoria,IL,40.92101,-89.77438
61559,Stark,IL,40.92101,-89.77438
61560,Putnam,IL,41.18581,-89.40077
61560,Marshall,IL,41.18581,-89.40077
61560,Bureau,IL,41.18581,-89.40077
61561,Woodford,IL,40.80582,-89.20475
61562,Peoria,IL,40.88102,-89.50144
61563,Fulton,IL,40.4931,-90.05108
61564,Tazewell,IL,40.49848,-89.65624
61565,Marshall,IL,41.032,-89.50718
61565,Peoria,IL,41.032,-89.50718
61567,Mason,IL,40.35077,-89.89899
61568,Tazewell,IL,40.50484,-89.47876
61569,Peoria,IL,40.67788,-89.89324
61569,Fulton,IL,40.67788,-89.89324
61570,Woodford,IL,40.91933,-89.31578
61570,Marshall,IL,40.91933,-89.31578
61570,Peoria,IL,40.91933,-89.31578
61571,Tazewell,IL,40.70506,-89.42294
61572,Knox,IL,40.79768,-90.0343
61602,Peoria,IL,40.68005,-89.60395
61602,Tazewell,IL,40.68005,-89.60395
61603,Peoria,IL,40.7122,-89.57465
61603,Tazewell,IL,40.7122,-89.57465
61604,Peoria,IL,40.70525,-89.65297
61605,Peoria,IL,40.6765,-89.63317
61606,Peoria,IL,40.70011,-89.61187
61607,Peoria,IL,40.62895,-89.68627
61607,Tazewell,IL,40.62895,-89.68627
61610,Tazewell,IL,40.64294,-89.59882
61611,Tazewell,IL,40.71185,-89.53469
61611,Woodford,IL,40.71185,-89.53469
61611,Peoria,IL,40.71185,-89.53469
61614,Peoria,IL,40.75872,-89.60486
61615,Peoria,IL,40.78088,-89.63102
61615,Woodford,IL,40.78088,-89.63102
61616,Peoria,IL,40.74682,-89.57195
61616,Woodford,IL,40.74682,-89.57195
61625,Peoria,IL,40.6978,-89.61455
61701,McLean,IL,40.47697,-88.99278
61704,McLean,IL,40.46951,-88.94281
61705,McLean,IL,40.46099,-88.99981
61720,McLean,IL,40.55228,-88.50498
61720,Ford,IL,40.55228,-88.50498
61721,Tazewell,IL,40.35349,-89.32238
61721,Logan,IL,40.35349,-89.32238
61722,McLean,IL,40.42018,-88.63049
61723,Logan,IL,40.26139,-89.26703
61723,McLean,IL,40.26139,-89.26703
61724,McLean,IL,40.33418,-88.52654
61725,Woodford,IL,40.61201,-89.11717
61725,McLean,IL,40.61201,-89.11717
61726,McLean,IL,40.74013,-88.70014
61726,Livingston,IL,40.74013,-88.70014
61727,De Witt,IL,40.14701,-88.95245
61728,McLean,IL,40.57546,-88.62539
61729,Woodford,IL,40.62799,-89.22393
61729,McLean,IL,40.62799,-89.22393
61730,McLean,IL,40.53262,-88.73437
61731,McLean,IL,40.61255,-88.48386
61731,Livingston,IL,40.61255,-88.48386
61731,Ford,IL,40.61255,-88.48386
61732,McLean,IL,40.53123,-89.20646
61732,Tazewell,IL,40.53123,-89.20646
61733,Tazewell,IL,40.62421,-89.33573
61733,Woodford,IL,40.62421,-89.33573
61734,Tazewell,IL,40.37431,-89.52549
61735,De Witt,IL,40.20561,-88.81072
61736,McLean,IL,40.40335,-88.83804
61737,McLean,IL,40.45646,-88.73331
61738,Woodford,IL,40.74925,-89.02821
61738,McLean,IL,40.74925,-89.02821
61739,Livingston,IL,40.73342,-88.51938
61739,McLean,IL,40.73342,-88.51938
61740,Livingston,IL,40.88779,-88.86397
61741,Livingston,IL,40.76045,-88.40057
61742,Woodford,IL,40.63341,-89.27322
61742,Tazewell,IL,40.63341,-89.27322
61743,Livingston,IL,40.87805,-88.78142
61744,McLean,IL,40.74377,-88.88118
61744,Livingston,IL,40.74377,-88.88118
61744,Woodford,IL,40.74377,-88.88118
61745,McLean,IL,40.32152,-88.96684
61745,De Witt,IL,40.32152,-88.96684
61747,Tazewell,IL,40.4174,-89.43295
61748,McLean,IL,40.61483,-88.98898
61748,Woodford,IL,40.61483,-88.98898
61749,De Witt,IL,40.09209,-89.10943
61749,Macon,IL,40.09209,-89.10943
61749,Logan,IL,40.09209,-89.10943
61750,De Witt,IL,40.12251,-88.8557
61751,Logan,IL,40.21455,-89.29926
61752,McLean,IL,40.33703,-88.76168
61752,De Witt,IL,40.33703,-88.76168
61753,McLean,IL,40.63568,-88.78883
61754,McLean,IL,40.3287,-89.15744
61754,De Witt,IL,40.3287,-89.15744
61754,Logan,IL,40.3287,-89.15744
61755,Tazewell,IL,40.52661,-89.33909
61756,Macon,IL,40.03311,-88.96368
61756,De Witt,IL,40.03311,-88.96368
61759,Tazewell,IL,40.4347,-89.32418
61760,Woodford,IL,40.88713,-89.03263
61760,Marshall,IL,40.88713,-89.03263
61761,McLean,IL,40.52503,-88.95152
61764,Livingston,IL,40.88343,-88.6263
61769,Livingston,IL,40.88106,-88.39804
61770,McLean,IL,40.43965,-88.52457
61771,Woodford,IL,40.70725,-89.14184
61772,McLean,IL,40.386,-89.06351
61773,Ford,IL,40.57209,-88.37605
61774,McLean,IL,40.42945,-89.20145
61775,Livingston,IL,40.64971,-88.37069
61776,McLean,IL,40.5713,-88.86706
61777,De Witt,IL,40.243,-88.93948
61778,De Witt,IL,40.22575,-89.09104
61801,Champaign,IL,40.10937,-88.21175
61802,Champaign,IL,40.12288,-88.14863
61810,Vermilion,IL,39.91019,-87.91837
61810,Edgar,IL,39.91019,-87.91837
61810,Champaign,IL,39.91019,-87.91837
61811,Vermilion,IL,40.29531,-87.62162
61812,Vermilion,IL,40.25869,-87.88989
61813,Piatt,IL,39.90933,-88.55796
61814,Vermilion,IL,40.23191,-87.57018
61815,Champaign,IL,40.11075,-88.3679
61816,Champaign,IL,39.92444,-88.00398
61817,Vermilion,IL,40.03088,-87.71991
61818,Piatt,IL,39.88455,-88.71798
61818,Macon,IL,39.88455,-88.71798
61820,Champaign,IL,40.112,-88.24423
61821,Champaign,IL,40.11041,-88.27611
61822,Champaign,IL,40.13693,-88.30453
61830,Piatt,IL,40.01122,-88.72926
61830,Macon,IL,40.01122,-88.72926
61831,Vermilion,IL,40.22623,-87.79705
61832,Vermilion,IL,40.13186,-87.63256
61833,Vermilion,IL,40.09914,-87.64718
61834,Vermilion,IL,40.16428,-87.64028
61839,Piatt,IL,40.13184,-88.63694
61840,Champaign,IL,40.29663,-88.30187
61841,Vermilion,IL,40.02775,-87.82459
61842,De Witt,IL,40.23889,-88.66411
61842,Piatt,IL,40.23889,-88.66411
61842,McLean,IL,40.23889,-88.66411
61843,Champaign,IL,40.31593,-88.38053
61843,McLean,IL,40.31593,-88.38053
61844,Vermilion,IL,40.14431,-87.8711
61845,Champaign,IL,40.37308,-88.40076
61845,Ford,IL,40.37308,-88.40076
61846,Vermilion,IL,39.97601,-87.61222
61847,Champaign,IL,40.31148,-88.01581
61848,Vermilion,IL,40.30694,-87.70096
61849,Champaign,IL,40.01145,-87.96185
61849,Vermilion,IL,40.01145,-87.96185
61850,Vermilion,IL,39.9301,-87.74346
61851,Champaign,IL,39.96507,-88.43544
61851,Piatt,IL,39.96507,-88.43544
61852,Champaign,IL,39.89951,-88.07277
61852,Douglas,IL,39.89951,-88.07277
61853,Champaign,IL,40.22344,-88.41555
61853,Piatt,IL,40.22344,-88.41555
61854,Piatt,IL,40.20654,-88.52129
61854,McLean,IL,40.20654,-88.52129
61855,Piatt,IL,39.92438,-88.66056
61856,Piatt,IL,40.02838,-88.58211
61857,Vermilion,IL,40.11862,-87.84337
61858,Vermilion,IL,40.13166,-87.76438
61859,Champaign,IL,40.15065,-87.96163
61859,Vermilion,IL,40.15065,-87.96163
61862,Champaign,IL,40.30474,-87.95103
61862,Vermilion,IL,40.30474,-87.95103
61863,Champaign,IL,39.90575,-88.28194
61864,Champaign,IL,39.97989,-88.14437
61865,Vermilion,IL,40.30362,-87.80047
61866,Champaign,IL,40.31148,-88.15837
61870,Vermilion,IL,39.90325,-87.61562
61870,Edgar,IL,39.90325,-87.61562
61871,Champaign,IL,40.19118,-87.97925
61872,Champaign,IL,39.93586,-88.38018
61872,Douglas,IL,39.93586,-88.38018
61873,Champaign,IL,40.14069,-88.03817
61874,Champaign,IL,40.05062,-88.26078
61875,Champaign,IL,40.10421,-88.42267
61875,Piatt,IL,40.10421,-88.42267
61876,Vermilion,IL,39.90534,-87.8398
61876,Edgar,IL,39.90534,-87.8398
61877,Champaign,IL,39.99456,-88.07764
61878,Champaign,IL,40.23953,-88.14945
61880,Champaign,IL,39.97482,-88.2458
61882,De Witt,IL,40.11203,-88.75969
61882,Piatt,IL,40.11203,-88.75969
61882,Macon,IL,40.11203,-88.75969
61883,Vermilion,IL,40.03494,-87.63992
61884,Piatt,IL,40.09115,-88.48266
61884,Champaign,IL,40.09115,-88.48266
61910,Douglas,IL,39.67283,-88.30035
61910,Coles,IL,39.67283,-88.30035
61911,Moultrie,IL,39.70452,-88.47068
61911,Douglas,IL,39.70452,-88.47068
61911,Coles,IL,39.70452,-88.47068
61912,Coles,IL,39.52825,-88.03357
61913,Piatt,IL,39.82657,-88.47156
61913,Douglas,IL,39.82657,-88.47156
61913,Moultrie,IL,39.82657,-88.47156
61914,Moultrie,IL,39.63409,-88.76783
61914,Shelby,IL,39.63409,-88.76783
61914,Macon,IL,39.63409,-88.76783
61917,Edgar,IL,39.71746,-87.8941
61917,Douglas,IL,39.71746,-87.8941
61919,Douglas,IL,39.7789,-88.13727
61920,Coles,IL,39.50415,-88.16448
61924,Edgar,IL,39.79269,-87.6506
61925,Macon,IL,39.72444,-88.83548
61925,Moultrie,IL,39.72444,-88.83548
61928,Moultrie,IL,39.45524,-88.50284
61928,Shelby,IL,39.45524,-88.50284
61928,Coles,IL,39.45524,-88.50284
61929,Piatt,IL,39.82338,-88.62271
61929,Moultrie,IL,39.82338,-88.62271
61930,Douglas,IL,39.67935,-88.12899
61930,Coles,IL,39.67935,-88.12899
61931,Coles,IL,39.59067,-88.35883
61932,Edgar,IL,39.79968,-87.87493
61933,Edgar,IL,39.55099,-87.91502
61933,Clark,IL,39.55099,-87.91502
61933,Coles,IL,39.55099,-87.91502
61936,Piatt,IL,39.80319,-88.72684
61937,Moultrie,IL,39.73872,-88.65542
61937,Macon,IL,39.73872,-88.65542
61938,Coles,IL,39.48004,-88.37571
61938,Cumberland,IL,39.48004,-88.37571
61940,Edgar,IL,39.80395,-87.81249
61941,Douglas,IL,39.80457,-88.07505
61942,Douglas,IL,39.81515,-88.00818
61942,Edgar,IL,39.81515,-88.00818
61943,Coles,IL,39.6608,-88.0248
61943,Douglas,IL,39.6608,-88.0248
61943,Edgar,IL,39.6608,-88.0248
61944,Edgar,IL,39.59969,-87.70146
61944,Clark,IL,39.59969,-87.70146
61949,Edgar,IL,39.65753,-87.85844
61951,Moultrie,IL,39.59118,-88.5865
61951,Coles,IL,39.59118,-88.5865
61953,Douglas,IL,39.79803,-88.28991
61955,Edgar,IL,39.58162,-87.5875
61956,Douglas,IL,39.8537,-88.14433
61956,Champaign,IL,39.8537,-88.14433
61957,Shelby,IL,39.4397,-88.60495
61957,Moultrie,IL,39.4397,-88.60495
62001,Madison,IL,38.87971,-89.74562
62002,Madison,IL,38.93988,-90.12829
62002,Macoupin,IL,38.93988,-90.12829
62006,Calhoun,IL,39.06433,-90.66714
62009,Macoupin,IL,39.09351,-89.79856
62010,Madison,IL,38.91944,-90.04789
62011,Fayette,IL,39.12862,-89.21755
62012,Jersey,IL,39.04225,-90.15027
62012,Macoupin,IL,39.04225,-90.15027
62012,Madison,IL,39.04225,-90.15027
62013,Calhoun,IL,38.96421,-90.56518
62014,Macoupin,IL,39.04313,-89.94999
62015,Montgomery,IL,39.22011,-89.54203
62016,Greene,IL,39.29517,-90.41462
62017,Montgomery,IL,39.06597,-89.36945
62017,Bond,IL,39.06597,-89.36945
62018,Madison,IL,38.90847,-90.08574
62019,Bond,IL,39.01598,-89.45195
62019,Montgomery,IL,39.01598,-89.45195
62021,Madison,IL,38.97797,-89.981
62021,Macoupin,IL,38.97797,-89.981
62022,Jersey,IL,39.00139,-90.32972
62023,Macoupin,IL,39.10794,-89.78278
62024,Madison,IL,38.88343,-90.08879
62025,Madison,IL,38.83004,-89.93298
62026,Madison,IL,38.79062,-90.00394
62027,Greene,IL,39.24686,-90.55725
62028,Jersey,IL,38.95932,-90.35353
62030,Jersey,IL,39.15463,-90.16445
62031,Jersey,IL,39.1123,-90.53355
62031,Greene,IL,39.1123,-90.53355
62032,Montgomery,IL,39.1158,-89.28833
62032,Fayette,IL,39.1158,-89.28833
62033,Macoupin,IL,39.13561,-89.84447
62034,Madison,IL,38.75639,-89.96897
62035,Madison,IL,38.96375,-90.23917
62035,Jersey,IL,38.96375,-90.23917
62036,Calhoun,IL,38.91866,-90.59079
62037,Jersey,IL,39.00826,-90.4664
62040,Madison,IL,38.71592,-90.10078
62044,Greene,IL,39.36618,-90.20907
62044,Macoupin,IL,39.36618,-90.20907
62045,Calhoun,IL,39.26297,-90.70921
62046,Madison,IL,38.88935,-89.84397
62047,Calhoun,IL,39.13314,-90.62273
62048,Madison,IL,38.77004,-90.13895
62049,Montgomery,IL,39.1295,-89.48572
62050,Greene,IL,39.43734,-90.55544
62051,Montgomery,IL,39.20309,-89.40244
62052,Jersey,IL,39.11179,-90.32004
62052,Greene,IL,39.11179,-90.32004
62053,Calhoun,IL,39.31572,-90.65763
62054,Greene,IL,39.2012,-90.34693
62054,Jersey,IL,39.2012,-90.34693
62056,Montgomery,IL,39.1765,-89.67165
62056,Macoupin,IL,39.1765,-89.67165
62058,Madison,IL,38.96793,-89.76491
62059,St. Clair,IL,38.65434,-90.17097
62060,Madison,IL,38.67664,-90.14686
62060,St. Clair,IL,38.67664,-90.14686
62061,Madison,IL,38.79077,-89.77624
62062,Madison,IL,38.72719,-89.96253
62063,Jersey,IL,39.1982,-90.14836
62063,Macoupin,IL,39.1982,-90.14836
62063,Greene,IL,39.1982,-90.14836
62067,Madison,IL,38.92961,-89.98837
62069,Macoupin,IL,39.08892,-89.74044
62069,Montgomery,IL,39.08892,-89.74044
62074,Madison,IL,38.95594,-89.68338
62074,Bond,IL,38.95594,-89.68338
62074,Macoupin,IL,38.95594,-89.68338
62074,Montgomery,IL,38.95594,-89.68338
62075,Montgomery,IL,39.30143,-89.29676
62075,Christian,IL,39.30143,-89.29676
62075,Fayette,IL,39.30143,-89.29676
62076,Montgomery,IL,39.34186,-89.23383
62077,Montgomery,IL,39.03133,-89.51605
62077,Bond,IL,39.03133,-89.51605
62078,Greene,IL,39.47984,-90.48686
62079,Macoupin,IL,39.11457,-90.12642
62079,Jersey,IL,39.11457,-90.12642
62080,Fayette,IL,39.14115,-89.10569
62080,Montgomery,IL,39.14115,-89.10569
62080,Shelby,IL,39.14115,-89.10569
62081,Greene,IL,39.26262,-90.23452
62082,Greene,IL,39.49392,-90.32157
62082,Scott,IL,39.49392,-90.32157
62082,Morgan,IL,39.49392,-90.32157
62083,Christian,IL,39.35122,-89.19842
62083,Montgomery,IL,39.35122,-89.19842
62084,Madison,IL,38.84082,-90.06365
62085,Macoupin,IL,39.07839,-89.80308
62086,Bond,IL,38.98302,-89.58556
62086,Montgomery,IL,38.98302,-89.58556
62086,Madison,IL,38.98302,-89.58556
62087,Madison,IL,38.81754,-90.06767
62088,Macoupin,IL,39.01318,-89.79764
62088,Madison,IL,39.01318,-89.79764
62089,Montgomery,IL,39.12111,-89.48673
62090,Madison,IL,38.66925,-90.17044
62091,Montgomery,IL,39.05594,-89.61222
62092,Greene,IL,39.41839,-90.41291
62093,Macoupin,IL,39.06858,-89.84573
62094,Montgomery,IL,39.2441,-89.34871
62095,Madison,IL,38.86307,-90.07545
62097,Madison,IL,38.93719,-89.85507
62098,Greene,IL,39.38377,-90.29946
62201,St. Clair,IL,38.63567,-90.14162
62201,Madison,IL,38.63567,-90.14162
62203,St. Clair,IL,38.60223,-90.07534
62204,St. Clair,IL,38.63033,-90.09642
62205,St. Clair,IL,38.60259,-90.11469
62206,St. Clair,IL,38.56796,-90.16981
62207,St. Clair,IL,38.58327,-90.12544
62208,St. Clair,IL,38.59641,-90.00528
62214,Washington,IL,38.37682,-89.60529
62215,Clinton,IL,38.50672,-89.60515
62216,Clinton,IL,38.62559,-89.60313
62216,Madison,IL,38.62559,-89.60313
62217,Randolph,IL,38.1732,-89.83954
62218,Clinton,IL,38.52069,-89.47738
62219,Clinton,IL,38.60371,-89.43698
62220,St. Clair,IL,38.47247,-89.98704
62221,St. Clair,IL,38.51187,-89.89922
62223,St. Clair,IL,38.53491,-90.06027
62225,St. Clair,IL,38.54065,-89.85503
62226,St. Clair,IL,38.53634,-90.00057
62230,Clinton,IL,38.63855,-89.52742
62231,Clinton,IL,38.64402,-89.32642
62232,St. Clair,IL,38.63266,-90.00509
62233,Randolph,IL,37.93719,-89.78842
62234,Madison,IL,38.68214,-89.9815
62234,St. Clair,IL,38.68214,-89.9815
62236,Monroe,IL,38.43391,-90.21141
62236,St. Clair,IL,38.43391,-90.21141
62237,Perry,IL,38.1916,-89.57046
62237,Washington,IL,38.1916,-89.57046
62237,Randolph,IL,38.1916,-89.57046
62238,Perry,IL,38.04499,-89.5319
62239,St. Clair,IL,38.528,-90.1803
62240,St. Clair,IL,38.52084,-90.21011
62241,Randolph,IL,38.01474,-89.88845
62242,Randolph,IL,38.09257,-89.94339
62243,St. Clair,IL,38.41841,-89.88978
62244,Monroe,IL,38.19142,-90.1965
62245,Clinton,IL,38.54783,-89.57446
62246,Bond,IL,38.88834,-89.42533
62248,Monroe,IL,38.30543,-89.99341
62249,Madison,IL,38.75469,-89.66436
62249,Clinton,IL,38.75469,-89.66436
62249,Bond,IL,38.75469,-89.66436
62250,Clinton,IL,38.54042,-89.26436
62253,Bond,IL,38.77554,-89.29738
62253,Fayette,IL,38.77554,-89.29738
62253,Clinton,IL,38.77554,-89.29738
62254,St. Clair,IL,38.6098,-89.81901
62254,Madison,IL,38.6098,-89.81901
62255,St. Clair,IL,38.31244,-89.77842
62256,Monroe,IL,38.22623,-90.23152
62257,St. Clair,IL,38.28048,-89.73262
62257,Washington,IL,38.28048,-89.73262
62257,Randolph,IL,38.28048,-89.73262
62258,St. Clair,IL,38.46014,-89.77287
62260,St. Clair,IL,38.46097,-90.09891
62261,Randolph,IL,38.01218,-89.99774
62262,Bond,IL,38.9371,-89.26916
62262,Fayette,IL,38.9371,-89.26916
62263,Washington,IL,38.33168,-89.39706
62263,Perry,IL,38.33168,-89.39706
62264,St. Clair,IL,38.31612,-89.90721
62264,Monroe,IL,38.31612,-89.90721
62265,Clinton,IL,38.50808,-89.67797
62265,St. Clair,IL,38.50808,-89.67797
62266,Clinton,IL,38.47481,-89.64988
62268,Washington,IL,38.27208,-89.52612
62268,Perry,IL,38.27208,-89.52612
62269,St. Clair,IL,38.59844,-89.91294
62271,Washington,IL,38.44028,-89.52209
62272,Randolph,IL,38.00241,-89.61562
62272,Perry,IL,38.00241,-89.61562
62272,Jackson,IL,38.00241,-89.61562
62273,Bond,IL,38.78673,-89.58389
62274,Perry,IL,38.09312,-89.40064
62274,Jackson,IL,38.09312,-89.40064
62275,Bond,IL,38.81507,-89.54496
62275,Madison,IL,38.81507,-89.54496
62275,Clinton,IL,38.81507,-89.54496
62277,Randolph,IL,38.09844,-90.11081
62277,Monroe,IL,38.09844,-90.11081
62278,Monroe,IL,38.20528,-89.99116
62278,Randolph,IL,38.20528,-89.99116
62279,Monroe,IL,38.13796,-90.13695
62280,Jackson,IL,37.83179,-89.65952
62280,Randolph,IL,37.83179,-89.65952
62281,Madison,IL,38.70405,-89.78288
62282,St. Clair,IL,38.35644,-89.71334
62284,Bond,IL,38.86867,-89.31107
62285,St. Clair,IL,38.38845,-90.00773
62286,Randolph,IL,38.11756,-89.7154
62288,Randolph,IL,37.99267,-89.69106
62289,St. Clair,IL,38.59788,-89.75096
62292,Randolph,IL,38.21299,-89.68261
62293,Clinton,IL,38.61838,-89.69748
62293,St. Clair,IL,38.61838,-89.69748
62293,Madison,IL,38.61838,-89.69748
62294,Madison,IL,38.70374,-89.87242
62294,St. Clair,IL,38.70374,-89.87242
62295,Monroe,IL,38.27126,-90.30895
62297,Randolph,IL,38.04938,-89.81239
62298,Monroe,IL,38.30906,-90.15132
62298,St. Clair,IL,38.30906,-90.15132
62301,Adams,IL,39.93139,-91.38741
62305,Adams,IL,39.92915,-91.34441
62311,Hancock,IL,40.22195,-90.9212
62311,Schuyler,IL,40.22195,-90.9212
62311,Adams,IL,40.22195,-90.9212
62312,Pike,IL,39.71035,-91.02518
62312,Adams,IL,39.71035,-91.02518
62313,Hancock,IL,40.31782,-91.2251
62314,Pike,IL,39.76967,-90.89204
62314,Adams,IL,39.76967,-90.89204
62316,Hancock,IL,40.23341,-91.05495
62316,Adams,IL,40.23341,-91.05495
62319,Schuyler,IL,40.15293,-90.72997
62320,Adams,IL,40.02343,-91.08295
62321,Hancock,IL,40.40948,-91.10606
62323,Pike,IL,39.81306,-90.68607
62323,Brown,IL,39.81306,-90.68607
62324,Adams,IL,39.9901,-90.96302
62324,Brown,IL,39.9901,-90.96302
62325,Adams,IL,40.05307,-91.16564
62326,McDonough,IL,40.42248,-90.81501
62326,Hancock,IL,40.42248,-90.81501
62330,Hancock,IL,40.57217,-91.12187
62330,Henderson,IL,40.57217,-91.12187
62334,Hancock,IL,40.39598,-91.24912
62336,Hancock,IL,40.46759,-91.17333
62338,Adams,IL,39.99309,-91.23889
62339,Adams,IL,40.12898,-91.04196
62340,Pike,IL,39.7228,-90.72588
62341,Hancock,IL,40.42566,-91.30555
62343,Pike,IL,39.70275,-91.2418
62343,Adams,IL,39.70275,-91.2418
62344,Schuyler,IL,40.1799,-90.82497
62345,Pike,IL,39.70655,-91.12758
62346,Adams,IL,40.14367,-90.93418
62346,Schuyler,IL,40.14367,-90.93418
62347,Adams,IL,39.86648,-91.08905
62348,Adams,IL,40.18836,-91.37126
62349,Adams,IL,40.16958,-91.19986
62349,Hancock,IL,40.16958,-91.19986
62351,Adams,IL,40.11374,-91.26751
62351,Hancock,IL,40.11374,-91.26751
62352,Pike,IL,39.56818,-90.65455
62353,Brown,IL,39.97277,-90.75735
62353,Pike,IL,39.97277,-90.75735
62353,Schuyler,IL,39.97277,-90.75735
62354,Hancock,IL,40.52087,-91.33305
62355,Pike,IL,39.40963,-90.77936
62355,Calhoun,IL,39.40963,-90.77936
62356,Pike,IL,39.60092,-91.08508
62357,Pike,IL,39.68671,-90.86374
62358,Hancock,IL,40.58527,-91.26113
62359,Adams,IL,40.03239,-91.20851
62360,Adams,IL,39.81731,-91.26143
62361,Pike,IL,39.48734,-90.64191
62362,Pike,IL,39.77618,-90.76429
62363,Pike,IL,39.59163,-90.7784
62365,Adams,IL,39.79559,-91.16018
62366,Pike,IL,39.46253,-90.89402
62367,Hancock,IL,40.30325,-90.86687
62367,McDonough,IL,40.30325,-90.86687
62367,Schuyler,IL,40.30325,-90.86687
62370,Pike,IL,39.51818,-90.99881
62373,Hancock,IL,40.23643,-91.35863
62373,Adams,IL,40.23643,-91.35863
62374,Hancock,IL,40.40765,-90.91052
62374,McDonough,IL,40.40765,-90.91052
62375,Brown,IL,39.99782,-90.87176
62376,Adams,IL,40.1148,-91.40662
62378,Brown,IL,39.89602,-90.63652
62379,Hancock,IL,40.26867,-91.4061
62379,Adams,IL,40.26867,-91.4061
62380,Hancock,IL,40.24249,-91.19174
62401,Effingham,IL,39.11843,-88.56467
62401,Shelby,IL,39.11843,-88.56467
62410,Wabash,IL,38.53254,-87.72783
62411,Effingham,IL,39.06865,-88.72936
62411,Fayette,IL,39.06865,-88.72936
62413,Crawford,IL,39.14081,-87.84012
62413,Clark,IL,39.14081,-87.84012
62414,Fayette,IL,39.17277,-88.82611
62414,Effingham,IL,39.17277,-88.82611
62414,Shelby,IL,39.17277,-88.82611
62417,Lawrence,IL,38.70304,-87.76779
62418,Fayette,IL,39.02009,-88.97463
62419,Richland,IL,38.62201,-87.98425
62420,Clark,IL,39.29065,-88.0005
